smartlabel_id,smartlabel_upc,smartlabel_url,smartlabel_url_ingredients,smartlabel_url_allergens,image_url,image_field,rev,http_status,notes,ingredients_http_status,allergens_http_status,ingredients_text,ingredients_items_json,allergens_declared_json,allergens_present_json,allergens_may_contain_json,smartlabel_error
523691,79893411675,https://smartlabel.labelinsight.com/product/18927487/nutrition,https://smartlabel.labelinsight.com/product/18927487/ingredients,https://smartlabel.labelinsight.com/product/18927487/allergens,https://images.openfoodfacts.org/images/products/007/989/341/1675/ingredients_en.10.full.jpg,ingredients_en,10,200,ok,200,200,"Organic White Quinoa, Organic Red Quinoa, Organic Black Quinoa","[""Organic White Quinoa"", ""Organic Red Quinoa"", ""Organic Black Quinoa""]",[],[],[],allergens:empty_after_parse
523705,21130327201,https://smartlabel.labelinsight.com/product/18949275/nutrition,https://smartlabel.labelinsight.com/product/18949275/ingredients,https://smartlabel.labelinsight.com/product/18949275/allergens,https://images.openfoodfacts.org/images/products/002/113/032/7201/ingredients_en.8.full.jpg,ingredients_en,8,200,ok,200,200,"Pineapple, Pineapple Juice","[""Pineapple"", ""Pineapple Juice""]",[],[],[],allergens:empty_after_parse
39824,00036800171244,https://smartlabel1.fullcirclemarketbrand.com/036800171244-0001-en-US/index.html,https://smartlabel1.fullcirclemarketbrand.com/036800171244-0001-en-US/index.html,https://smartlabel1.fullcirclemarketbrand.com/036800171244-0001-en-US/index.html,https://images.openfoodfacts.org/images/products/003/680/017/1244/ingredients_en.8.full.jpg,ingredients_en,8,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
63809,00036800002234,https://smartlabel1.fullcirclemarketbrand.com/036800002234-0001-en-US/index.html,https://smartlabel1.fullcirclemarketbrand.com/036800002234-0001-en-US/index.html,https://smartlabel1.fullcirclemarketbrand.com/036800002234-0001-en-US/index.html,https://images.openfoodfacts.org/images/products/003/680/000/2234/ingredients_en.16.full.jpg,ingredients_en,16,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
63813,00036800375000,https://smartlabel1.fullcirclemarketbrand.com/036800375000-0001-en-US/index.html,https://smartlabel1.fullcirclemarketbrand.com/036800375000-0001-en-US/index.html,https://smartlabel1.fullcirclemarketbrand.com/036800375000-0001-en-US/index.html,https://images.openfoodfacts.org/images/products/003/680/037/5000/ingredients_en.6.full.jpg,ingredients_en,6,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
147235,00011225002229,https://smartlabel1.wideawakecoffee.com/011225002229-0001-en-US/index.html,https://smartlabel1.wideawakecoffee.com/011225002229-0001-en-US/index.html,https://smartlabel1.wideawakecoffee.com/011225002229-0001-en-US/index.html,https://images.openfoodfacts.org/images/products/001/122/500/2229/ingredients_en.10.full.jpg,ingredients_en,10,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
149980,00036800141681,https://smartlabel1.fullcirclemarketbrand.com/036800141681-0001-en-US/index.html,https://smartlabel1.fullcirclemarketbrand.com/036800141681-0001-en-US/index.html,https://smartlabel1.fullcirclemarketbrand.com/036800141681-0001-en-US/index.html,https://images.openfoodfacts.org/images/products/003/680/014/1681/ingredients_en.9.full.jpg,ingredients_en,9,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
149979,00036800459441,https://smartlabel1.fullcirclemarketbrand.com/036800459441-0001-en-US/index.html,https://smartlabel1.fullcirclemarketbrand.com/036800459441-0001-en-US/index.html,https://smartlabel1.fullcirclemarketbrand.com/036800459441-0001-en-US/index.html,https://images.openfoodfacts.org/images/products/003/680/045/9441/ingredients_en.10.full.jpg,ingredients_en,10,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
149981,00036800459434,https://smartlabel1.fullcirclemarketbrand.com/036800459434-0001-en-US/index.html,https://smartlabel1.fullcirclemarketbrand.com/036800459434-0001-en-US/index.html,https://smartlabel1.fullcirclemarketbrand.com/036800459434-0001-en-US/index.html,https://images.openfoodfacts.org/images/products/003/680/045/9434/ingredients_en.11.full.jpg,ingredients_en,11,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
150566,00193476000022,https://smartlabel1.thatssmartbrand.com/193476000022-0007-en-US/index.html,https://smartlabel1.thatssmartbrand.com/193476000022-0007-en-US/index.html,https://smartlabel1.thatssmartbrand.com/193476000022-0007-en-US/index.html,https://images.openfoodfacts.org/images/products/019/347/600/0022/ingredients_en.4.full.jpg,ingredients_en,4,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
152206,00193476000442,https://smartlabel1.thatssmartbrand.com/193476000442-0001-en-US/index.html,https://smartlabel1.thatssmartbrand.com/193476000442-0001-en-US/index.html,https://smartlabel1.thatssmartbrand.com/193476000442-0001-en-US/index.html,https://images.openfoodfacts.org/images/products/019/347/600/0442/ingredients_en.10.full.jpg,ingredients_en,10,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
152225,00193476001272,https://smartlabel1.thatssmartbrand.com/193476001272-0002-en-US/index.html,https://smartlabel1.thatssmartbrand.com/193476001272-0002-en-US/index.html,https://smartlabel1.thatssmartbrand.com/193476001272-0002-en-US/index.html,https://images.openfoodfacts.org/images/products/019/347/600/1272/ingredients_en.6.full.jpg,ingredients_en,6,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
152229,00193476003771,https://smartlabel1.thatssmartbrand.com/193476003771-0002-en-US/index.html,https://smartlabel1.thatssmartbrand.com/193476003771-0002-en-US/index.html,https://smartlabel1.thatssmartbrand.com/193476003771-0002-en-US/index.html,https://images.openfoodfacts.org/images/products/019/347/600/3771/ingredients_en.10.full.jpg,ingredients_en,10,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
152244,00193476003504,https://smartlabel1.thatssmartbrand.com/193476003504-0001-en-US/index.html,https://smartlabel1.thatssmartbrand.com/193476003504-0001-en-US/index.html,https://smartlabel1.thatssmartbrand.com/193476003504-0001-en-US/index.html,https://images.openfoodfacts.org/images/products/019/347/600/3504/ingredients_en.7.full.jpg,ingredients_en,7,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
152228,00193476001302,https://smartlabel1.thatssmartbrand.com/193476001302-0002-en-US/index.html,https://smartlabel1.thatssmartbrand.com/193476001302-0002-en-US/index.html,https://smartlabel1.thatssmartbrand.com/193476001302-0002-en-US/index.html,https://images.openfoodfacts.org/images/products/019/347/600/1302/ingredients_en.13.full.jpg,ingredients_en,13,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
153928,00011225104008,https://smartlabel1.wideawakecoffee.com/011225104008-0001-en-US/index.html,https://smartlabel1.wideawakecoffee.com/011225104008-0001-en-US/index.html,https://smartlabel1.wideawakecoffee.com/011225104008-0001-en-US/index.html,https://images.openfoodfacts.org/images/products/001/122/510/4008/ingredients_en.4.full.jpg,ingredients_en,4,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
153933,00011225002311,https://smartlabel1.wideawakecoffee.com/011225002311-0001-en-US/index.html,https://smartlabel1.wideawakecoffee.com/011225002311-0001-en-US/index.html,https://smartlabel1.wideawakecoffee.com/011225002311-0001-en-US/index.html,https://images.openfoodfacts.org/images/products/001/122/500/2311/ingredients_en.9.full.jpg,ingredients_en,9,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
155750,00036800141179,https://smartlabel1.fullcirclemarketbrand.com/036800141179-0001-en-US/index.html,https://smartlabel1.fullcirclemarketbrand.com/036800141179-0001-en-US/index.html,https://smartlabel1.fullcirclemarketbrand.com/036800141179-0001-en-US/index.html,https://images.openfoodfacts.org/images/products/003/680/014/1179/ingredients_en.8.full.jpg,ingredients_en,8,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
155749,00036800420366,https://smartlabel1.fullcirclemarketbrand.com/036800420366-0001-en-US/index.html,https://smartlabel1.fullcirclemarketbrand.com/036800420366-0001-en-US/index.html,https://smartlabel1.fullcirclemarketbrand.com/036800420366-0001-en-US/index.html,https://images.openfoodfacts.org/images/products/003/680/042/0366/ingredients_en.8.full.jpg,ingredients_en,8,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
155751,00036800192195,https://smartlabel1.fullcirclemarketbrand.com/036800192195-0001-en-US/index.html,https://smartlabel1.fullcirclemarketbrand.com/036800192195-0001-en-US/index.html,https://smartlabel1.fullcirclemarketbrand.com/036800192195-0001-en-US/index.html,https://images.openfoodfacts.org/images/products/003/680/019/2195/ingredients_en.8.full.jpg,ingredients_en,8,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
241067,00011225129872,https://smartlabel1.culinarytoursfoods.com/011225129872-0001-en-US/index.html,https://smartlabel1.culinarytoursfoods.com/011225129872-0001-en-US/index.html,https://smartlabel1.culinarytoursfoods.com/011225129872-0001-en-US/index.html,https://images.openfoodfacts.org/images/products/001/122/512/9872/ingredients_en.15.full.jpg,ingredients_en,15,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
241162,00036800151246,https://smartlabel1.fullcirclemarketbrand.com/036800151246-0001-en-US/index.html,https://smartlabel1.fullcirclemarketbrand.com/036800151246-0001-en-US/index.html,https://smartlabel1.fullcirclemarketbrand.com/036800151246-0001-en-US/index.html,https://images.openfoodfacts.org/images/products/003/680/015/1246/ingredients_en.11.full.jpg,ingredients_en,11,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
242076,00011225004056,https://smartlabel1.culinarytoursfoods.com/011225004056-0001-en-US/index.html,https://smartlabel1.culinarytoursfoods.com/011225004056-0001-en-US/index.html,https://smartlabel1.culinarytoursfoods.com/011225004056-0001-en-US/index.html,https://images.openfoodfacts.org/images/products/001/122/500/4056/ingredients_en.7.full.jpg,ingredients_en,7,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
242218,00036800065987,https://smartlabel1.fullcirclemarketbrand.com/036800065987-0001-en-US/index.html,https://smartlabel1.fullcirclemarketbrand.com/036800065987-0001-en-US/index.html,https://smartlabel1.fullcirclemarketbrand.com/036800065987-0001-en-US/index.html,https://images.openfoodfacts.org/images/products/003/680/006/5987/ingredients_en.4.full.jpg,ingredients_en,4,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
261076,00036800473942,https://smartlabel1.cravnflavor.com/036800473942-0001-en-US/index.html,https://smartlabel1.cravnflavor.com/036800473942-0001-en-US/index.html,https://smartlabel1.cravnflavor.com/036800473942-0001-en-US/index.html,https://images.openfoodfacts.org/images/products/003/680/047/3942/ingredients_en.8.full.jpg,ingredients_en,8,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
261080,00036800473935,https://smartlabel1.cravnflavor.com/036800473935-0001-en-US/index.html,https://smartlabel1.cravnflavor.com/036800473935-0001-en-US/index.html,https://smartlabel1.cravnflavor.com/036800473935-0001-en-US/index.html,https://images.openfoodfacts.org/images/products/003/680/047/3935/ingredients_en.12.full.jpg,ingredients_en,12,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
261771,00036800472907,https://smartlabel1.fullcirclemarketbrand.com/036800472907-0001-en-US/index.html,https://smartlabel1.fullcirclemarketbrand.com/036800472907-0001-en-US/index.html,https://smartlabel1.fullcirclemarketbrand.com/036800472907-0001-en-US/index.html,https://images.openfoodfacts.org/images/products/003/680/047/2907/ingredients_en.4.full.jpg,ingredients_en,4,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
262893,00036800475878,https://smartlabel1.cravnflavor.com/036800475878-0001-en-US/index.html,https://smartlabel1.cravnflavor.com/036800475878-0001-en-US/index.html,https://smartlabel1.cravnflavor.com/036800475878-0001-en-US/index.html,https://images.openfoodfacts.org/images/products/003/680/047/5878/ingredients_en.8.full.jpg,ingredients_en,8,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
264953,00036800474338,https://smartlabel1.cravnflavor.com/036800474338-0001-en-US/index.html,https://smartlabel1.cravnflavor.com/036800474338-0001-en-US/index.html,https://smartlabel1.cravnflavor.com/036800474338-0001-en-US/index.html,https://images.openfoodfacts.org/images/products/003/680/047/4338/ingredients_en.4.full.jpg,ingredients_en,4,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
264956,00036800467422,https://smartlabel1.cravnflavor.com/036800467422-0002-en-US/index.html,https://smartlabel1.cravnflavor.com/036800467422-0002-en-US/index.html,https://smartlabel1.cravnflavor.com/036800467422-0002-en-US/index.html,https://images.openfoodfacts.org/images/products/003/680/046/7422/ingredients_en.4.full.jpg,ingredients_en,4,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
265003,00036800472914,https://smartlabel1.fullcirclemarketbrand.com/036800472914-0001-en-US/index.html,https://smartlabel1.fullcirclemarketbrand.com/036800472914-0001-en-US/index.html,https://smartlabel1.fullcirclemarketbrand.com/036800472914-0001-en-US/index.html,https://images.openfoodfacts.org/images/products/003/680/047/2914/ingredients_en.8.full.jpg,ingredients_en,8,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
265031,00193476000749,https://smartlabel1.thatssmartbrand.com/193476000749-0002-en-US/index.html,https://smartlabel1.thatssmartbrand.com/193476000749-0002-en-US/index.html,https://smartlabel1.thatssmartbrand.com/193476000749-0002-en-US/index.html,https://images.openfoodfacts.org/images/products/019/347/600/0749/ingredients_en.10.full.jpg,ingredients_en,10,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
268375,00036800475922,https://smartlabel1.cravnflavor.com/036800475922-0001-en-US/index.html,https://smartlabel1.cravnflavor.com/036800475922-0001-en-US/index.html,https://smartlabel1.cravnflavor.com/036800475922-0001-en-US/index.html,https://images.openfoodfacts.org/images/products/003/680/047/5922/ingredients_en.9.full.jpg,ingredients_en,9,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
272509,00036800476530,https://smartlabel1.cravnflavor.com/036800476530-0001-en-US/index.html,https://smartlabel1.cravnflavor.com/036800476530-0001-en-US/index.html,https://smartlabel1.cravnflavor.com/036800476530-0001-en-US/index.html,https://images.openfoodfacts.org/images/products/003/680/047/6530/ingredients_en.12.full.jpg,ingredients_en,12,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
274179,00036800156531,https://smartlabel1.fullcirclemarketbrand.com/036800156531-0001-en-US/index.html,https://smartlabel1.fullcirclemarketbrand.com/036800156531-0001-en-US/index.html,https://smartlabel1.fullcirclemarketbrand.com/036800156531-0001-en-US/index.html,https://images.openfoodfacts.org/images/products/003/680/015/6531/ingredients_en.5.full.jpg,ingredients_en,5,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
378506,193476004631,https://smartlabel.thatssmartbrand.com/id/fe8eed96-f109-4835-8bd5-c6e244d5d6ce,https://smartlabel.thatssmartbrand.com/id/fe8eed96-f109-4835-8bd5-c6e244d5d6ce,https://smartlabel.thatssmartbrand.com/id/fe8eed96-f109-4835-8bd5-c6e244d5d6ce,https://images.openfoodfacts.org/images/products/019/347/600/4631/ingredients_en.7.full.jpg,ingredients_en,7,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
426874,193476001296,https://smartlabel.thatssmartbrand.com/id/e28662f5-9e0c-4c53-8762-527fa3fe875d,https://smartlabel.thatssmartbrand.com/id/e28662f5-9e0c-4c53-8762-527fa3fe875d,https://smartlabel.thatssmartbrand.com/id/e28662f5-9e0c-4c53-8762-527fa3fe875d,https://images.openfoodfacts.org/images/products/019/347/600/1296/ingredients_en.8.full.jpg,ingredients_en,8,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
474394,381519180675,https://smartlabel.pg.com/en-us/00381519180675.html,https://smartlabel.pg.com/en-us/00381519180675.html,https://smartlabel.pg.com/en-us/00381519180675.html,https://images.openfoodfacts.org/images/products/038/151/918/0675/ingredients_en.4.full.jpg,ingredients_en,4,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
474650,37000861058,https://smartlabel.pg.com/en-us/00037000861058.html,https://smartlabel.pg.com/en-us/00037000861058.html,https://smartlabel.pg.com/en-us/00037000861058.html,https://images.openfoodfacts.org/images/products/003/700/086/1058/ingredients_en.3.full.jpg,ingredients_en,3,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
475203,301490039168,https://SmartLabel.pg.com/en-us/00301490039168.html,https://SmartLabel.pg.com/en-us/00301490039168.html,https://SmartLabel.pg.com/en-us/00301490039168.html,https://images.openfoodfacts.org/images/products/030/149/003/9168/ingredients_en.4.full.jpg,ingredients_en,4,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
475453,37000676768,https://smartlabel.pg.com/en-us/00037000676768.html,https://smartlabel.pg.com/en-us/00037000676768.html,https://smartlabel.pg.com/en-us/00037000676768.html,https://images.openfoodfacts.org/images/products/003/700/067/6768/ingredients_en.5.full.jpg,ingredients_en,5,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
475528,301490039298,https://SmartLabel.pg.com/en-us/00301490039298.html,https://SmartLabel.pg.com/en-us/00301490039298.html,https://SmartLabel.pg.com/en-us/00301490039298.html,https://images.openfoodfacts.org/images/products/030/149/003/9298/ingredients_en.5.full.jpg,ingredients_en,5,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
475559,12044044100,https://smartlabel.pg.com/en-us/00012044044100.html,https://smartlabel.pg.com/en-us/00012044044100.html,https://smartlabel.pg.com/en-us/00012044044100.html,https://images.openfoodfacts.org/images/products/001/204/404/4100/ingredients_en.4.full.jpg,ingredients_en,4,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
475590,301490039281,https://SmartLabel.pg.com/en-us/00301490039281.html,https://SmartLabel.pg.com/en-us/00301490039281.html,https://SmartLabel.pg.com/en-us/00301490039281.html,https://images.openfoodfacts.org/images/products/030/149/003/9281/ingredients_en.10.full.jpg,ingredients_en,10,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
475697,37000625674,https://SmartLabel.pg.com/en-us/00037000625674.html,https://SmartLabel.pg.com/en-us/00037000625674.html,https://SmartLabel.pg.com/en-us/00037000625674.html,https://images.openfoodfacts.org/images/products/003/700/062/5674/ingredients_en.4.full.jpg,ingredients_en,4,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
475891,37000620853,https://smartlabel.pg.com/en-us/00037000620853.html,https://smartlabel.pg.com/en-us/00037000620853.html,https://smartlabel.pg.com/en-us/00037000620853.html,https://images.openfoodfacts.org/images/products/003/700/062/0853/ingredients_uk.7.full.jpg,ingredients_uk,7,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
475919,381519022432,https://smartlabel.pg.com/en-us/00381519022432.html,https://smartlabel.pg.com/en-us/00381519022432.html,https://smartlabel.pg.com/en-us/00381519022432.html,https://images.openfoodfacts.org/images/products/038/151/902/2432/ingredients_en.4.full.jpg,ingredients_en,4,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
475980,68305632357,https://SmartLabel.pg.com/en-us/00068305632357.html,https://SmartLabel.pg.com/en-us/00068305632357.html,https://SmartLabel.pg.com/en-us/00068305632357.html,https://images.openfoodfacts.org/images/products/006/830/563/2357/ingredients_en.5.full.jpg,ingredients_en,5,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
476115,381519000669,https://smartlabel.pg.com/en-us/00381519000669.html,https://smartlabel.pg.com/en-us/00381519000669.html,https://smartlabel.pg.com/en-us/00381519000669.html,https://images.openfoodfacts.org/images/products/038/151/900/0669/ingredients_en.4.full.jpg,ingredients_en,4,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
476351,37000736394,https://smartlabel.pg.com/en-us/00037000736394.html,https://smartlabel.pg.com/en-us/00037000736394.html,https://smartlabel.pg.com/en-us/00037000736394.html,https://images.openfoodfacts.org/images/products/003/700/073/6394/ingredients_en.8.full.jpg,ingredients_en,8,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
476598,37000235422,https://smartlabel.pg.com/en-us/00037000235422.html,https://smartlabel.pg.com/en-us/00037000235422.html,https://smartlabel.pg.com/en-us/00037000235422.html,https://images.openfoodfacts.org/images/products/003/700/023/5422/ingredients_en.4.full.jpg,ingredients_en,4,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
476610,80878043118,https://SmartLabel.pg.com/en-us/00080878043118.html,https://SmartLabel.pg.com/en-us/00080878043118.html,https://SmartLabel.pg.com/en-us/00080878043118.html,https://images.openfoodfacts.org/images/products/008/087/804/3118/ingredients_en.4.full.jpg,ingredients_en,4,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
476667,37000956624,https://SmartLabel.pg.com/en-us/00037000956624.html,https://SmartLabel.pg.com/en-us/00037000956624.html,https://SmartLabel.pg.com/en-us/00037000956624.html,https://images.openfoodfacts.org/images/products/003/700/095/6624/ingredients_en.4.full.jpg,ingredients_en,4,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
476981,47400130708,https://SmartLabel.pg.com/en-us/00047400130708.html,https://SmartLabel.pg.com/en-us/00047400130708.html,https://SmartLabel.pg.com/en-us/00047400130708.html,https://images.openfoodfacts.org/images/products/004/740/013/0708/ingredients_en.3.full.jpg,ingredients_en,3,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
476997,37000710462,https://smartlabel.pg.com/en-us/00037000710462.html,https://smartlabel.pg.com/en-us/00037000710462.html,https://smartlabel.pg.com/en-us/00037000710462.html,https://images.openfoodfacts.org/images/products/003/700/071/0462/ingredients_en.4.full.jpg,ingredients_en,4,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
477156,37000107507,https://SmartLabel.pg.com/en-us/00037000107507.html,https://SmartLabel.pg.com/en-us/00037000107507.html,https://SmartLabel.pg.com/en-us/00037000107507.html,https://images.openfoodfacts.org/images/products/003/700/010/7507/ingredients_en.5.full.jpg,ingredients_en,5,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
477238,37000754893,https://SmartLabel.pg.com/en-us/00037000754893.html,https://SmartLabel.pg.com/en-us/00037000754893.html,https://SmartLabel.pg.com/en-us/00037000754893.html,https://images.openfoodfacts.org/images/products/003/700/075/4893/ingredients_en.4.full.jpg,ingredients_en,4,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
477418,37000479185,https://smartlabel.pg.com/en-us/00037000479185.html,https://smartlabel.pg.com/en-us/00037000479185.html,https://smartlabel.pg.com/en-us/00037000479185.html,https://images.openfoodfacts.org/images/products/003/700/047/9185/ingredients_en.4.full.jpg,ingredients_en,4,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
477660,37000898863,https://SmartLabel.pg.com/en-us/00037000898863.html,https://SmartLabel.pg.com/en-us/00037000898863.html,https://SmartLabel.pg.com/en-us/00037000898863.html,https://images.openfoodfacts.org/images/products/003/700/089/8863/ingredients_en.4.full.jpg,ingredients_en,4,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
477836,80878188918,https://smartlabel.pg.com/en-us/00080878188918.html,https://smartlabel.pg.com/en-us/00080878188918.html,https://smartlabel.pg.com/en-us/00080878188918.html,https://images.openfoodfacts.org/images/products/008/087/818/8918/ingredients_en.4.full.jpg,ingredients_en,4,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
478006,301490001776,https://SmartLabel.pg.com/en-us/00301490001776.html,https://SmartLabel.pg.com/en-us/00301490001776.html,https://SmartLabel.pg.com/en-us/00301490001776.html,https://images.openfoodfacts.org/images/products/030/149/000/1776/ingredients_en.6.full.jpg,ingredients_en,6,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
478044,75609041532,https://smartlabel.pg.com/en-us/00075609041532.html,https://smartlabel.pg.com/en-us/00075609041532.html,https://smartlabel.pg.com/en-us/00075609041532.html,https://images.openfoodfacts.org/images/products/007/560/904/1532/ingredients_en.4.full.jpg,ingredients_en,4,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
